"","authors","freq","cat"
"855","maxi75vr",6,"others"
"856","mayaRoversi",6,"others"
"857","meteolaigueglia",6,"Media"
"858","MeteoTweet24",6,"Media"
"859","Milla_58",6,"others"
"860","MIMIGIO",6,"others"
"861","mncvrn64",6,"others"
"862","Pasminutomant",6,"others"
"863","philcavagnuolo",6,"others"
"864","Photonat_it",6,"others"
"865","PillaPaladini",6,"others"
"866","pinpin68",6,"others"
"867","placidodifalco",6,"others"
"868","PRATOCURATA",6,"others"
"869","psionge",6,"others"
"870","pvlucapv",6,"others"
"871","quotidianopiem",6,"Media"
"872","R_Reventlov_G",6,"others"
"873","RadioBeckwith",6,"Media"
"874","rballor46",6,"others"
"875","rewasp1973",6,"others"
"876","saldabarre1",6,"others"
"877","salvogen",6,"others"
"878","sara_turetta",6,"others"
"879","savonadomani",6,"Media"
"880","scatellani79",6,"others"
"881","scichi",6,"others"
"882","SerenaCaluri",6,"others"
"883","sergiomanca6",6,"others"
"884","Serravalle58",6,"others"
"885","seven_of_nine72",6,"others"
"886","sgrigua63",6,"others"
"887","SilviaNicolucci",6,"others"
"888","Sky84rm",6,"others"
"889","SopravviviMi",6,"others"
"890","Stopflood2013",6,"others"
"891","SuperNOwAter",6,"others"
"892","SV_Partecipa",6,"others"
"893","svegliaaaa",6,"others"
"894","TerraMareCoop",6,"others"
"895","tildeblonde",6,"others"
"896","TonFusco",6,"others"
"897","trentinese",6,"others"
"898","trilly153",6,"others"
"899","tscordi",6,"others"
"900","unliammedd",6,"others"
"901","vaniaped",6,"others"
"902","vannibro",6,"others"
"903","vescovi13",6,"others"
"904","vittoriopasteris",6,"others"
"905","vivodidonadoni",6,"others"
"906","ziogian67",6,"others"
"907","zizionice",6,"others"
"908","_chicca78",5,"others"
"909","_Emiiii_",5,"others"
"910","_TheWitch_",5,"others"
"911","_vally",5,"others"
"912","135poseidone",5,"others"
"913","AD1959",5,"others"
"914","adrianoattus",5,"others"
"915","AdyAzza",5,"others"
"916","ale_basta",5,"others"
"917","alep_1972",5,"others"
"918","AlessandroBacin",5,"others"
"919","angeladileo2013",5,"others"
"920","AngelicchiF",5,"others"
"921","annabaudino",5,"others"
"922","ANNAMARIABIASI1",5,"others"
"923","Antarta",5,"others"
"924","AntonioSpadafo4",5,"others"
"925","AP29483",5,"others"
"926","BeaBeaRob",5,"others"
"927","BeatrixKiddoD",5,"others"
"928","BiggiAle",5,"others"
"929","BovalinoLorenzo",5,"others"
"930","Caarolsss",5,"others"
"931","CameValeria",5,"others"
"932","CECILIAGIOV21",5,"others"
"933","cheruclub",5,"others"
"934","chilisummer",5,"others"
"935","cjmimun",5,"others"
"936","comeicavoli",5,"others"
"937","correntere",5,"others"
"938","crigenova89",5,"others"
"939","crisottobre",5,"others"
"940","Cristian_xDR",5,"others"
"941","danidiste",5,"others"
"942","DanieleZanardi8",5,"others"
"943","DavideFalchieri",5,"others"
"944","Davidone74",5,"others"
"945","deborahmenna",5,"others"
"946","DENUBBIO",5,"others"
"947","DIABLOBONNY",5,"others"
"948","DiegoMozzo",5,"others"
"949","doalps",5,"others"
"950","elaclavarino",5,"others"
"951","elenaSamp79",5,"others"
"952","elettra_ellie",5,"others"
"953","EloisaMore",5,"others"
"954","EmileFrancy",5,"others"
"955","enricoabbate",5,"others"
"956","fabianamengarel",5,"others"
"957","fabioro7777",5,"others"
"958","fchella55",5,"others"
"959","ferdinantripodi",5,"others"
"960","flosdrums",5,"others"
"961","fojarol",5,"others"
"962","Fr3nkFra",5,"others"
"963","francefiore70",5,"others"
"964","frescoroberto",5,"others"
"965","GasperiniLuca",5,"others"
"966","GenovAeroporto",5,"others"
"967","gian77482",5,"others"
"968","GianmariaRaboin",5,"others"
"969","GiornaleGiunta",5,"Institution"
"970","giusyrus",5,"others"
"971","Goeland63",5,"others"
"972","GraziaAmelia",5,"others"
"973","graziamaria1965",5,"others"
"974","GUGENOVA",5,"others"
"975","IMAKiteMarina",5,"others"
"976","inkiostroweb",5,"others"
"977","IoSonoUnoLibero",5,"others"
"978","irene_ravera",5,"others"
"979","ItsTheMind",5,"others"
"980","Ivatamy",5,"others"
"981","JoseConsilvio",5,"others"
"982","jskid65",5,"others"
"983","kanalibeach",5,"others"
"984","karinavanessa75",5,"others"
"985","labottegadiemi",5,"others"
"986","LaDebbi_",5,"others"
"987","ladylattuga",5,"others"
"988","lagritti67",5,"others"
"989","lapaurafa90",5,"others"
"990","LaScuoleria",5,"others"
"991","leon_gius",5,"others"
"992","LeopardiGe",5,"others"
"993","liber_cogitatio",5,"others"
"994","Liguria24News",5,"Media"
"995","lorisfichera",5,"others"
"996","lucapostss",5,"others"
"997","LuigiBiagini",5,"others"
"998","ma_liguori",5,"others"
"999","machisone",5,"others"
"1000","marieannevans",5,"others"
"1001","marksawadi",5,"others"
"1002","MatteoBasileGE",5,"others"
"1003","matteoguidelli",5,"others"
"1004","MatteoPagetti",5,"others"
"1005","mavipitty",5,"others"
"1006","MaxiMilone",5,"others"
"1007","MeriLuis_",5,"others"
"1008","Meteo4mori",5,"Weather"
"1009","MiccheGa",5,"others"
"1010","Michelle_284",5,"others"
"1011","mimich58",5,"others"
"1012","monicariccoit",5,"others"
"1013","monterossina75",5,"others"
"1014","mrcllznn",5,"others"
"1015","MrMegu",5,"others"
"1016","NewOrdinaryMan0",5,"others"
"1017","NiccoloIurilli",5,"others"
"1018","NicolettaCi",5,"others"
"1019","NildePaonessa",5,"others"
"1020","oceanoge",5,"others"
"1021","pa__rm",5,"others"
"1022","Paolaaa81",5,"others"
"1023","Paolo885",5,"others"
"1024","PaoloLuimeteo",5,"Weather"
"1025","ParodiAl",5,"others"
"1026","Patasgnauz",5,"others"
"1027","PattyR_B",5,"others"
"1028","peppe2999",5,"others"
"1029","Pierobarf",5,"others"
"1030","pompieri",5,"others"
"1031","profilocriminal",5,"others"
"1032","r50",5,"others"
"1033","rcparallelo38",5,"others"
"1034","Robbby70",5,"others"
"1035","RobertoZunino1",5,"others"
"1036","roby_italy_51",5,"others"
"1037","rodyaposto59",5,"others"
"1038","rubia314",5,"others"
"1039","rudi_de_fanti",5,"others"
"1040","SabrinaPileri67",5,"others"
"1041","sebastian579",5,"others"
"1042","SebMarras",5,"others"
"1043","Sem_Me",5,"others"
"1044","SerieA100",5,"others"
"1045","simonadelpi",5,"others"
"1046","simonaserrano",5,"others"
"1047","slavina6",5,"others"
"1048","Spettachearrivo",5,"others"
"1049","stefierena",5,"others"
"1050","stefymigliori",5,"others"
"1051","Sweetkisskaty",5,"others"
"1052","tattiialex",5,"others"
"1053","TenorioMlgz",5,"others"
"1054","Teresio_Boccia",5,"others"
"1055","TheGreatAnne_",5,"others"
"1056","tiziana_bon",5,"others"
"1057","Torakjkj",5,"others"
"1058","TSM_volontari",5,"Volunteer_NGO"
"1059","TTmobile_",5,"others"
"1060","TweetAndChips",5,"others"
"1061","TwittstoryIT",5,"others"
"1062","unhommequi",5,"others"
"1063","vecchiocorvo",5,"others"
"1064","Verbania5Stelle",5,"others"
"1065","violet6femme",5,"others"
"1066","VivaLaSpeziaV",5,"others"
"1067","VMingarelli",5,"others"
"1068","Warehouseman59",5,"others"
"1069","yellowflate",5,"others"
"1070","zia_dadde",5,"others"
"1071","_cogico",4,"others"
"1072","_Pazzina",4,"others"
"1073","2MOSCHEBIANCHE",4,"others"
"1074","47marialombardo",4,"others"
"1075","a2hadar",4,"others"
"1076","AbatediTheleme",4,"others"
"1077","AdrianoCaorsi",4,"others"
"1078","albealias",4,"others"
"1079","alberto_pilotto",4,"others"
"1080","AleLomb78",4,"others"
"1081","Alessandra_Arpi",4,"others"
"1082","Alessandrobarix",4,"others"
"1083","AlessioArge",4,"others"
"1084","alfmajo",4,"others"
"1085","AllertaMeteoLG",4,"Weather"
"1086","ambiente_co",4,"others"
"1087","ameliacarlevaro",4,"others"
"1088","AndreaDispenza",4,"others"
"1089","AndRex65",4,"others"
"1090","AngeloArecco",4,"others"
"1091","AntonioDiBari85",4,"others"
"1092","AntonioOlia",4,"others"
"1093","apalma67",4,"others"
"1094","aqui_peke",4,"others"
"1095","ArcGuid",4,"others"
"1096","archandmos",4,"others"
"1097","arilicensedoc",4,"others"
"1098","ArmandoBarbano",4,"others"
"1099","AurelioScolaro",4,"others"
"1100","AzzetaZeta",4,"others"
"1101","BarbaraGaggino",4,"others"
"1102","bbgalover",4,"others"
"1103","benedettastaric",4,"others"
"1104","BestPrevignano",4,"others"
"1105","bezzoneclaudio",4,"others"
"1106","Biofafafa",4,"others"
"1107","BMazzarello",4,"others"
"1108","bogazzi",4,"others"
"1109","bonhomme69",4,"others"
"1110","Bordnassela",4,"others"
"1111","bronsette",4,"others"
"1112","bubbolino1973",4,"others"
"1113","buccia66",4,"others"
"1114","byzio66",4,"others"
"1115","CantSeparateUs_",4,"others"
"1116","CapSnake",4,"others"
"1117","CarlaRusin",4,"others"
"1118","carlomanara77",4,"others"
"1119","casaimpattozero",4,"others"
"1120","Casella1974",4,"others"
"1121","CasoriaFabrizio",4,"others"
"1122","CatalanoPozzato",4,"others"
"1123","CeciliaLazz",4,"others"
"1124","Cereal_Killer78",4,"others"
"1125","chamillas",4,"others"
"1126","ChristianLoSca_",4,"others"
"1127","cichetta5",4,"others"
"1128","Cinquantenni",4,"others"
"1129","claudioburlando",4,"others"
"1130","CMastrantonio",4,"others"
"1131","CPGPST",4,"others"
"1132","CpPilosio",4,"others"
"1133","Crissel89",4,"others"
"1134","cristinascappa",4,"others"
"1135","DadaBijoux",4,"others"
"1136","dandany5",4,"others"
"1137","Danireport",4,"others"
"1138","davideracconta",4,"others"
"1139","DavLentini",4,"others"
"1140","diserzione",4,"others"
"1141","Doc7J",4,"others"
"1142","DottorWatson",4,"others"
"1143","DRusconi",4,"others"
"1144","duda0669",4,"others"
"1145","ela8019",4,"others"
"1146","elenapigna",4,"others"
"1147","elisabettafaval",4,"others"
"1148","Elygabrysabry1",4,"others"
"1149","eman_risso",4,"others"
"1150","enrica_corti",4,"others"
"1151","EnzoL10",4,"others"
"1152","enzos85",4,"others"
"1153","EuroBlazer",4,"others"
"1154","faustalissia",4,"others"
"1155","fciommei4",4,"others"
"1156","fdellacava",4,"others"
"1157","fedepagasp",4,"others"
"1158","FederEvol",4,"others"
"1159","FerryRM",4,"others"
"1160","FiammaFrancesca",4,"others"
"1161","FinamoreRino",4,"others"
"1162","FioriMarcello",4,"others"
"1163","FlatMarco",4,"others"
"1164","Flavio_Ciaranfi",4,"others"
"1165","floppy0101",4,"others"
"1166","Fraettam",4,"others"
"1167","framignemi",4,"others"
"1168","franca_canzani",4,"others"
"1169","gabri15779",4,"others"
"1170","gaetanopiazza",4,"others"
"1171","GarsiMarianna",4,"others"
"1172","GERRYCLA",4,"others"
"1173","giber1962",4,"others"
"1174","GinaBondi1",4,"others"
"1175","Giorgippo",4,"others"
"1176","giosivi",4,"others"
"1177","giovannidicaro",4,"others"
"1178","GiusFiorentino",4,"others"
"1179","GliIntoccabili",4,"others"
"1180","GmFontana70",4,"others"
"1181","gmhonich",4,"others"
"1182","gmurz",4,"others"
"1183","gobekli8",4,"others"
"1184","guwurzburger",4,"others"
"1185","habibisilvia",4,"others"
"1186","HerSidekick",4,"others"
"1187","HR_italian",4,"Volunteer_NGO"
"1188","iaia_nin",4,"others"
"1189","ilghiozzo",4,"others"
"1190","ilgiupap",4,"others"
"1191","ilnesi",4,"others"
"1192","IlReQuieto",4,"others"
"1193","iPetra_",4,"others"
"1194","IrishEagle",4,"others"
"1195","iscemia",4,"others"
"1196","Italia_Social",4,"others"
"1197","IvanKrzisnik",4,"others"
"1198","ivn77",4,"others"
"1199","jackgenoa",4,"others"
"1200","jamiralaquaglia",4,"others"
"1201","jarna68",4,"others"
"1202","K9rescueitalia",4,"others"
"1203","KarenCarboni",4,"others"
"1204","katiasorrentin2",4,"others"
"1205","kidstu",4,"others"
"1206","KikkaJolie",4,"others"
"1207","LaGiulzz",4,"others"
"1208","lallonipaola",4,"others"
"1209","lamelucci",4,"others"
"1210","LaPolcevera",4,"Media"
"1211","laremi_guido",4,"others"
"1212","lauralayla14",4,"others"
"1213","LEBBY4EVER",4,"others"
"1214","lele_arata",4,"others"
"1215","LorenzoMdC",4,"others"
"1216","LucaDamele",4,"others"
"1217","Lucius1202",4,"others"
"1218","ludogf",4,"others"
"1219","luigicaligaris",4,"others"
"1220","LuigiDeTroia",4,"others"
"1221","lukeisalltome",4,"others"
"1222","luniky1",4,"others"
"1223","mamisblu",4,"others"
"1224","MaraPicchio",4,"others"
"1225","marco1968sant",4,"others"
"1226","MarcoFIORelly",4,"others"
"1227","marcomassarotto",4,"others"
"1228","marcuspascal1",4,"others"
"1229","mareeT_23",4,"others"
"1230","Maria_Piera",4,"others"
"1231","marialbano36",4,"others"
"1232","MaricaGusmitta",4,"others"
"1233","marifausti55",4,"others"
"1234","MassiDestri",4,"others"
"1235","MassiGiribaldi",4,"others"
"1236","massimo3651",4,"others"
"1237","Master2001_3",4,"others"
"1238","matheomaribel",4,"others"
"1239","matteoduranti10",4,"others"
"1240","Mau_Romeo",4,"others"
"1241","mauix78",4,"others"
"1242","maxytri",4,"others"
"1243","MazziniR",4,"others"
"1244","MediasetTgcom24",4,"Media"
"1245","medicojunghiano",4,"others"
"1246","merimascherpa",4,"others"
"1247","Meti777",4,"others"
"1248","mgscalambra",4,"others"
"1249","michelacalle23",4,"others"
"1250","michelataxistro",4,"others"
"1251","MiglioratiSm",4,"others"
"1252","MigrantesSavona",4,"others"
"1253","MPasquale91",4,"others"
"1254","mplongano",4,"others"
"1255","msmaomao23",4,"others"
"1256","Muschelschloss",4,"others"
"1257","muzzarca",4,"others"
"1258","Nazzi_Mi",4,"others"
"1259","Nico_2910",4,"others"
"1260","nikkoletta59",4,"others"
"1261","NoSnobForEver",4,"others"
"1262","nunziaped",4,"others"
"1263","OACingegneria",4,"others"
"1264","OasiHotel",4,"others"
"1265","ost50",4,"others"
"1266","oswi1172",4,"others"
"1267","PaolaGlmnn",4,"others"
"1268","PaoloDiMaio3",4,"others"
"1269","pasbaby",4,"others"
"1270","PiazzapulitaLA7",4,"Media"
"1271","Pierinabassanel",4,"others"
"1272","pietro_nurra",4,"others"
"1273","Poems73",4,"others"
"1274","PolinAngela",4,"others"
"1275","Pombo54",4,"others"
"1276","ProNews_it",4,"Media"
"1277","PSpezzino",4,"others"
"1278","PyrrhusXXI",4,"others"
"1279","rafcalandra",4,"others"
"1280","RaffaellaB5",4,"others"
"1281","raffyraffy1973",4,"others"
"1282","ren295",4,"others"
"1283","riky_matte",4,"others"
"1284","rina_fava",4,"others"
"1285","robellarda",4,"others"
"1286","RobertaK",4,"others"
"1287","RobertoRcCasu",4,"others"
"1288","sabrinagrafico",4,"others"
"1289","sam_samu24",4,"others"
"1290","SampClubPra",4,"others"
"1291","sandronefuma",4,"others"
"1292","sara_manga79",4,"others"
"1293","SCRI_NATA",4,"others"
"1294","seimitica_90",4,"others"
"1295","SerenaGiacomin",4,"others"
"1296","serendipity_87",4,"others"
"1297","SergenteTanaka",4,"others"
"1298","SERLANCECBPE",4,"others"
"1299","Settala5Stelle",4,"others"
"1300","shimuhea",4,"others"
"1301","silvana_viti",4,"others"
"1302","SimionatoTania",4,"others"
"1303","sirlordsinclair",4,"others"
"1304","sirtaura",4,"others"
"1305","SivelliPatrizia",4,"others"
"1306","SoloGrB",4,"others"
"1307","Sorotos",4,"others"
"1308","squopellediluna",4,"others"
"1309","stea66",4,"others"
"1310","stefanorossi825",4,"others"
"1311","Steff975",4,"others"
"1312","streethawk70",4,"others"
"1313","Subbuteo_L",4,"others"
"1314","supervimer68ann",4,"others"
"1315","susydalgesso",4,"others"
"1316","TartaTabagista",4,"others"
"1317","telemaco31",4,"others"
"1318","the_last_jedi",4,"others"
"1319","thebranka",4,"others"
"1320","tittigatto",4,"others"
"1321","TittiGiorgi",4,"others"
"1322","TittiTummino",4,"others"
"1323","Tony47560189",4,"others"
"1324","TosoMoso84",4,"others"
"1325","tosovale",4,"others"
"1326","Trisme_",4,"others"
"1327","TurattiIgor",4,"others"
"1328","u_rsa",4,"others"
"1329","utique_eu",4,"others"
"1330","ValComm",4,"others"
"1331","VALEFORNACIAI",4,"others"
"1332","valentinaeffe",4,"others"
"1333","Vandabio",4,"others"
"1334","vasco97273",4,"others"
"1335","Veronique_II",4,"others"
"1336","Virna_Christian",4,"others"
"1337","visitorcity",4,"others"
"1338","VoyagerAlmayer",4,"others"
"1339","VstPietraLigure",4,"others"
"1340","Web1195",4,"others"
"1341","wkjuli",4,"others"
"1342","Yi_Benevolence",4,"others"
"1343","Yoymialma14",4,"others"
"1344","ziggy70",4,"others"
"1345","___Tati_",3,"others"
"1346","__Someone_",3,"others"
"1347","_barchi",3,"others"
"1348","_Chr0m3_",3,"others"
"1349","_DaviDX",3,"others"
"1350","_FatimaL_",3,"others"
"1351","_LaRoby_",3,"others"
"1352","_shesroahr",3,"others"
"1353","_thickasabrick_",3,"others"
"1354","7sofficisoffi",3,"others"
"1355","80ila",3,"others"
"1356","95Sabry",3,"others"
"1357","A_Biancheri",3,"others"
"1358","a_imbriani",3,"others"
"1359","AdaSalerno",3,"others"
"1360","AdonellaV",3,"others"
"1361","ADRIANODIEMME",3,"others"
"1362","adriatzara",3,"others"
"1363","adryscorzafava",3,"others"
"1364","Alberella",3,"others"
"1365","ald962",3,"others"
"1366","Ale_DiLuzio",3,"others"
"1367","AleFri77",3,"others"
"1368","AlessandraDiara",3,"others"
"1369","Alessandro8311",3,"others"
"1370","Alessia231067",3,"others"
"1371","AlfoPittaluga",3,"others"
"1372","alioti",3,"others"
"1373","alyce_stregatta",3,"others"
"1374","Amorepelsapere",3,"others"
"1375","ancheicialtroni",3,"others"
"1376","andreamuttley",3,"others"
"1377","AndreaSvizzero",3,"others"
"1378","AndriolaSte",3,"others"
"1379","anegal",3,"others"
"1380","ANFAMEEE",3,"others"
"1381","Annabella_AB",3,"others"
"1382","annaferri2",3,"others"
"1383","annalisabarla",3,"others"
"1384","annalisabi76",3,"others"
"1385","annamariasummon",3,"others"
"1386","ANNAMONTEVERDI",3,"others"
"1387","Annaros77056965",3,"others"
"1388","annateresa65",3,"others"
"1389","annmavi",3,"others"
"1390","antodc90",3,"others"
"1391","antodelprino",3,"others"
"1392","antonio17279994",3,"others"
"1393","AntonioDAvanz65",3,"others"
"1394","AntonioDomenic",3,"others"
"1395","anubidal",3,"others"
"1396","ar_rachele",3,"others"
"1397","arafenix70",3,"others"
"1398","arriolu",3,"others"
"1399","as_exp",3,"others"
"1400","ascenzapisoni",3,"others"
"1401","BA_Pontremoli",3,"others"
"1402","Babbaribba",3,"others"
"1403","baglionisilvia",3,"others"
"1404","BaioFederico",3,"others"
"1405","ballani_alessia",3,"others"
"1406","BaraByzio",3,"others"
"1407","Barbara60225345",3,"others"
"1408","barbaraivani",3,"others"
"1409","BarcoPaolo",3,"others"
"1410","bassosimone",3,"others"
"1411","BattDe",3,"others"
"1412","Benny2575",3,"others"
"1413","Betazoide",3,"others"
"1414","bluearcadie",3,"others"
"1415","bolla_bo",3,"others"
"1416","BottaroR",3,"others"
"1417","brandobenifei",3,"others"
"1418","BroggiGio",3,"others"
"1419","Brunoadriano66",3,"others"
"1420","budano51",3,"others"
"1421","campochiarenti",3,"others"
"1422","carcarla81",3,"others"
"1423","cardogna1971",3,"others"
"1424","CarlaEtta63",3,"others"
"1425","CarlaTrudu",3,"others"
"1426","CarloF0554ti",3,"others"
